Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
Amazon.it,ANON-701-1694835-4889166,2018-07-28T15:58:43Z,Not Applicable,EUR,49.57,0,0,0,65.17,27.91,0,B0OL6S9ERU,New,1,Carta - XXXX,Closed,Shipped,2018-07-29T06:56:53Z,Std IT Dom_1,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",GLS Italia(PG580133334),"Fischer da neve Snow Glide, ideali per sport invernali. Disponibili in diverse dimensioni, perfettamente progettati per la stabilità su ogni tipo di terreno. Colore bianco e blu, per vivere al meglio le avventure sulla neve.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-728-2264515-2371270,2018-07-28T15:58:33Z,Not Applicable,EUR,6.78,1.28,0,0,8.3,8.11,0.84,B0GHY2DXM4,New,1,Carta - XXXX,Closed,Shipped,2018-07-29T11:40:37Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(PE34JL7975VN),"Sandali estivi di Sole & Mare, in vera pelle, colore marrone. Taglie disponibili: 36-41. Con soletta anatomica, perfetti per passeggiate estive.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-166-4399899-7731574,2018-07-24T15:27:57Z,Not Applicable,EUR,11.04,4.36,0,0,12.52,23.0,2.55,B0KBF51XFA,New,1,Carta - XXXX,Closed,Shipped,2018-07-26T15:28:28Z,premium-two-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(4NEI1WX9WLW4),"Zaino 'Tropical Escape' di KidzAdventure. Realizzato in materiale ecologico, presenta una grafica vivace di palme e fiori. Capacità di 20 litri, perfetto per viaggi o gite scolastiche.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-996-7323542-7575655,2018-07-24T15:27:57Z,Not Applicable,EUR,13.78,4.63,0,0,27.77,21.62,2.25,B0L7FGFP2G,New,1,Carta - XXXX,Closed,Shipped,2018-07-26T15:29:16Z,premium-two-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(4L0S6745UGSY),Risolvi il puzzle 'Storia Miele' di Puzzle Lovers con 1000 pezzi che rappresentano un affascinante paesaggio di campagna. Ogni pezzo è realizzato in cartone di alta qualità e le immagini sono vivaci e dettagliate.,Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-642-6664842-2000979,2018-07-22T12:32:21Z,Not Applicable,EUR,5.57,0,0,0,12.24,10.6,0,B0M32GVN3O,New,1,Carta - XXXX,Closed,Shipped,2018-07-23T15:09:40Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(W4JUNR3BXHO8),"Colla per Ciglia Finte EasyLash di BeautyEasy, 5 ml. Questa colla trasparente assicura una tenuta duratura e resistenza all'acqua. Per ciglia finte che rimangono al loro posto tutto il giorno con un'applicazione facile e veloce.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-560-3586359-0275533,2018-07-22T08:56:36Z,Not Applicable,EUR,15.14,0,0,0,6.48,13.88,0,B0GSQ0QQ5C,New,1,Carta - XXXX,Closed,Shipped,2018-07-23T23:50:50Z,premium-two-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(57U2Q4NRVJ0U),"La trilogia 'Il Ciclo del Drago' di Edizioni Fiamma è disponibile in un elegante cofanetto. Con oltre 1500 pagine di epiche avventure nel mondo fantastico, ogni volume è rilegato in similpelle e arricchito da illustrazioni artistiche.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-209-0449909-4966224,2018-07-21T11:01:15Z,Not Applicable,EUR,7.46,1.83,0,0,5.88,4.32,1.63,B0D4LM4JBE,New,1,Carta - XXXX,Closed,Shipped,2018-07-23T23:50:44Z,premium-two-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(E7696VGCPWW4),"Pasta Dentifricia Sbiancante BrightSmile di IgieneNaturale, 75 ml. Formula innovativa che aiuta a rimuovere le macchie superficiali e a sbiancare i denti. Senza fluoruri e ingredienti tossici, delicata per lo smalto.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-181-7827085-0740728,2018-07-16T20:07:37Z,Not Applicable,EUR,18.95,1.91,0,'-16.46',10.6,18.54,7.12,B01NQXUC1P,New,2,Carta - XXXX,Closed,Shipped,2018-07-17T21:33:19Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(G0AZDKKQAHSU),"Ellittica HomeFit di SportWave, per allenamenti a casa. Dotata di resistenza magnetica e programmi personalizzati. Design compatto, adatta per spazi ridotti. Colore grigio metallizzato, ideale per mantenerti in forma.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-712-4784361-2709088,2018-07-07T07:09:48Z,Not Applicable,EUR,10.68,0,0,0,11.39,14.83,0,B0DOTE3NZL,New,1,Carta - XXXX,Closed,Shipped,2018-07-08T14:20:39Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(08OSLA789J1S),"Set di 5 utensili da cucina in silicone della serie Cookware, resistente al calore fino a 230°C. Include mestolo, spatola, paletta e pennello. Facili da pulire, non graffiano le superfici antiaderenti e sono disponibili in vari colori vivaci.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-849-8864645-1652286,2018-07-07T07:09:37Z,Not Applicable,EUR,6.74,0,1.14,'-0.15',12.66,36.6,0,B09JHQZLQ3,New,1,Carta - XXXX,Closed,Shipped,2018-07-09T02:17:19Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",China Post(RX736132869CN),"Scopri i fumetti 'Supereroi della Giungla' di Comics World, una collezione di 5 storie emozionanti. Ogni volume è stampato su carta riciclata e illustrato con colori brillanti. Ideale per lettori di tutte le età.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-248-1933366-6148954,2018-07-07T07:09:37Z,Not Applicable,EUR,9.72,0,0.56,0,6.71,21.95,0,B049BC6TVD,New,1,Carta - XXXX,Closed,Shipped,2018-07-09T02:17:19Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",China Post(RX736132869CN),"Cestino per la biancheria della marca HomeMood, in juta naturale. Misura 60x40 cm, perfetto per mantenere ordinata la tua casa. La maniglia in corda lo rende facile da trasportare e aggiunge un tocco rustico.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-062-6238781-4199063,2018-07-07T07:09:37Z,Not Applicable,EUR,10.25,0,0.63,'-0.24',8.33,22.37,0,B08DUNY2O6,New,1,Carta - XXXX,Closed,Shipped,2018-07-09T02:17:19Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",China Post(RX736132869CN),"Braccialetto 'Colori dell'Arcobaleno' di StyleBambini, un accessorio unico per i più piccoli. Realizzato con perline colorate e sicure, stimola la manualità fine e la creatività. Un regalo perfetto per ogni occasione.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-468-8095594-4712811,2018-06-28T19:35:15Z,Not Applicable,EUR,14.71,3.93,0,0,12.01,9.38,5.42,B0N7PU0G4K,New,1,Carta - XXXX,Closed,Shipped,2018-06-29T20:33:55Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(HQ574V90I8QD),"Vassoio in legno della linea HomePlate, realizzato in legno di mango. Dimensioni 45x30 cm, perfetto per servire cibo o bevande in modo elegante. Ogni pezzo ha una finitura unica, rendendo ogni vassoio speciale e originale.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-018-6146852-9363022,2018-06-21T19:46:03Z,Not Applicable,EUR,6.73,0,0,0,3.77,6.65,0,B0XR7P4EV1,New,1,Carta - XXXX,Closed,Shipped,2018-06-22T20:41:05Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(SD71P41BX176),"Mocio 'Mamma Pulisce!' di Piccoli Servitori, un gioco di imitazione per risvegliare la creatività dei bambini. Include un piccolo mocio e un secchio. Materiali sicuri e adatti a bambini sopra i 3 anni.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-566-9012445-9428853,2018-06-21T17:43:50Z,Not Applicable,EUR,5.23,0.86,0,'-0.63',12.29,9.08,4.38,B0672GWH1R,New,1,Carta - XXXX,Closed,Shipped,2018-06-21T23:37:28Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(033GN6S1GIGU),"Felpa corta di Gioventù Moderna, in misto cotone, colore rosa. Disponibile nelle taglie S, M, L. Ideale per un look sportivo e alla moda.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-081-5723067-6953567,2018-06-21T17:43:50Z,Not Applicable,EUR,4.62,1.58,0,'-0.57',5.89,21.48,3.34,B0IFWY3I07,New,1,Carta - XXXX,Closed,Shipped,2018-06-21T23:37:28Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(MJMALGA1Y1X9),"Gioca a 'Caccia a Mostri' di Game Factory, un gioco da tavolo per 3-8 giocatori, che promette serate di risate e divertimento. Con più di 120 carte monster e una durata di 60 minuti, ogni gioco è unico.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-090-7777200-0252847,2018-06-19T17:51:42Z,Not Applicable,EUR,140.4,26.8,0,0,118.53,157.06,15.23,B0E0B2YA51,New,1,Carta - XXXX,Closed,Shipped,2018-06-19T23:21:14Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(EUUWB5SPFFCL),"Cuffie in-ear SportyFlex di FitSound, con cavo piatto antitangle. Colore verde neon, progettate per chi ama l'attività fisica. Offrono un audio potente e una vestibilità sicura durante l'allenamento.",Not Available,Not Available,Not Available,SERIAL=A17QQF4P9OQKL4Z2
Amazon.it,ANON-903-0573202-3087591,2018-06-19T17:51:42Z,Not Applicable,EUR,6.99,0,0,0,9.44,174.27,39.1,B0CV4FDEPC,New,1,Carta - XXXX,Closed,Shipped,2018-06-19T23:21:14Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(FACPT57QIELD),"Stick Abbronzante SunKissed di ProtezioneSola, 35 g. Facile da applicare, questo stick offre una protezione solare alta e un velo di colore dorato. Perfetto per chi cerca un'abbronzatura rapida e naturale.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-542-8283923-1395627,2018-06-19T17:51:42Z,Not Applicable,EUR,27.03,2.11,0,0,33.07,126.1,15.87,B005IM2CTY,New,1,Carta - XXXX,Closed,Shipped,2018-06-19T23:21:14Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(CPY7CMSCNTHF),"Set di 3 contenitori per la conservazione degli alimenti da 1, 2 e 3 litri della marca FreshKeep, in plastica BPA-free. I coperchi sigillabili mantengono la freschezza dei cibi, ideali per cereali, pasta e zucchero. Lavabili in lavastoviglie.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-641-4313655-5898373,2018-06-07T18:44:11Z,Not Applicable,EUR,136.79,26.89,0,0,347.96,143.19,31.29,B0CMK1XZ58,New,1,Carta - XXXX,Closed,Shipped,2018-06-08T17:27:13Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(22W2HQAYBIF7),"Scarpe da ginnastica FlexStep, modello unisex in tessuto traspirante, colore nero con dettagli bianchi. Scegli la tua taglia tra 40 e 45. Ideali per allenamenti o uso quotidiano, garantiscono comfort e stile.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-547-6927447-6621583,2018-05-21T18:02:14Z,Not Applicable,EUR,27.39,3.5,0,0,20.62,12.0,5.52,B0BE1VJARJ,New,1,Carta - XXXX,Closed,Shipped,2018-05-23T20:16:42Z,premium-two-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(590MZENK5Z3G),"Il romanzo 'Echi di Guerra' di Novità Editoriali è una narrazione toccante di come gli eventi storici influenzano le vite personali. Con 380 pagine, è una lettura profonda che invita alla riflessione.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-380-0232337-8279230,2018-05-20T15:37:22Z,Not Applicable,EUR,25.68,0,0,0,31.47,14.68,0,B066DEXIFH,Used,1,Carta - XXXX,Closed,Shipped,2018-05-22T01:38:01Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(G880NW0F3CSB),"Fard Compatto GlowBlush di ColorEmotion, 5 g. Aggiunge un tocco di colore naturale alle guance. Questo fard compatto è facile da sfumare e offre un risultato luminoso e duraturo, disponibile in tre tonalità.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-527-5522060-5606594,2018-05-20T15:37:22Z,Not Applicable,EUR,15.56,3.15,0,0,12.8,9.64,2.46,B07F43SUO7,Used,1,Carta - XXXX,Closed,Shipped,2018-05-20T23:08:48Z,premium-rfu-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(936P9I7SUNT9),"Set di succulente 'Giardino dei Piccoli' di Verdevivo, include 3 piante grasse da coltivare in vaso. Adatto per bambini da 5 anni in su, insegna la responsabilità e l'amore per la natura.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-468-4044024-2969597,2018-05-10T19:33:41Z,Not Applicable,EUR,12.33,2.91,0,0,8.69,6.08,2.75,B0JJY8VYQ5,New,1,Carta - XXXX,Closed,Shipped,2018-05-11T20:31:30Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(F6JUBKNU133G),"Supporto per laptop FoldableStand di EasyTech, colore argento. Portatile e leggero, può essere piegato in poche mosse. Regolabile in altezza per migliorare la postura durante il lavoro.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-673-6354592-7852322,2018-05-06T19:54:57Z,Not Applicable,EUR,11.16,0,0,0,23.38,11.43,0,B0Q34XGOHM,New,1,Carta - XXXX,Closed,Shipped,2018-05-07T13:04:19Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(R95N28KXOSJV),"Bagnoschiuma Olio di Argan PureEssence, 250 ml. Questo bagnoschiuma lussuoso deterge delicatamente e nutre la pelle grazie all'olio di argan. Con una fragranza avvolgente, è perfetto per momenti di relax e benessere.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-569-3143089-1268943,2018-05-04T18:45:22Z,Not Applicable,EUR,17.34,0,0,0,20.56,28.63,0,B0MMMG129A,New,1,Carta - XXXX,Closed,Shipped,2018-05-06T16:33:38Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(JS9TZYZCDKPL),"Rendi la tua serata unica con il puzzle 'Città del Mondo' di Creative Puzzles. I 1000 pezzi presentano iconiche città da tutto il mondo. Facile da assemblare e realizzato in cartone resistente, è un ottimo regalo.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-494-2460056-9960496,2018-04-29T19:30:11Z,Not Applicable,EUR,1.47,0.49,0,0,4.19,7.11,0.87,B01QJP8HKA,New,1,Carta - XXXX,Closed,Shipped,2018-04-29T23:14:58Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(3H37K5ID109R),"Crema Rassodante corpo LiftPlus di BodyFit, 200 ml. Combina ingredienti attivi per rassodare e tonificare la pelle. Aiuta a migliorare la compattezza cutanea, ideale per zone critiche come pancia e cosce.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-296-0937018-8035383,2018-04-29T19:30:11Z,Not Applicable,EUR,8.75,0,0,0,10.68,9.1,0.38,B06HDQ8SZ7,New,1,Carta - XXXX,Closed,Shipped,2018-04-29T23:14:58Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(B4E0DSOSQO0B),"Triciclo 'Mini Ciclista' di Girotondo. Dotato di 3 ruote stabili e sedile regolabile, ideale per bambini di 2-5 anni. Design ergonomico, disponibile in rosso e verde per le piccole avventure all'aperto.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-752-4771986-1039711,2018-04-29T19:30:11Z,Not Applicable,EUR,5.73,0,4.36,0,13.76,6.35,0,B0DJGT1QZJ,New,1,Carta - XXXX,Closed,Shipped,2018-04-30T09:32:19Z,Std IT Dom_1,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(YTW1LK84KQLY),"Scopri i fumetti 'Supereroi della Giungla' di Comics World, una collezione di 5 storie emozionanti. Ogni volume è stampato su carta riciclata e illustrato con colori brillanti. Ideale per lettori di tutte le età.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-712-6491685-4114111,2018-04-29T19:30:11Z,Not Applicable,EUR,8.52,0,2.95,0,21.25,9.24,0,B0M713PVVQ,New,1,Carta - XXXX,Closed,Shipped,2018-05-03T15:08:33Z,Std IT Dom_6,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(NI580347330),"Caricatore portatile SolarCharge 10000mAh di EcoEnergy, alimentato da pannelli solari. Resistente a urti e polvere, ottimo per attività all'aperto. Include due porte USB per la ricarica simultanea di più dispositivi.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-954-2213790-2843329,2018-04-29T19:30:11Z,Not Applicable,EUR,13.77,0,0,0,12.98,16.37,0,B0K4KCA8YU,New,1,Carta - XXXX,Closed,Shipped,2018-05-02T12:22:51Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(CUZ68YU3UG7Y),"Cappello 'Avventure Estive' di Sole&Fun, il compagno ideale per le calde giornate. Protegge dai raggi UV ed è disponibile in diverse taglie. Realizzato in poliestere traspirante, colorato ed elegante.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-160-7845084-6551067,2018-04-27T13:51:58Z,Not Applicable,EUR,5.39,0,5.94,0,8.84,7.66,0,B0SI9ICA6G,New,1,Carta - XXXX,Closed,Shipped,2018-04-28T10:14:27Z,Std IT Dom_1,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(2F8N1R57O504),"Top estivo di Mediterraneo Style, in lino naturale, colore bianco. Disponibile nelle taglie S, M, L. Perfetto per le calde giornate estive, fresco e comodo.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-167-0337882-8887852,2018-04-26T21:30:29Z,Not Applicable,EUR,11.18,1.07,0,0,7.95,5.53,2.17,B0KAE90I2H,New,1,Carta - XXXX,Closed,Shipped,2018-04-27T14:27:59Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(GSS2IZ5GJFTK),"Gel Unica per Decorazione Unghie CrazyNails, 5 ml. Questo gel per unghie offre una finitura brillante e duratura. Facile da applicare e disponibile in diverse colorazioni, per unghie creative e originali.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-075-6445824-8190183,2018-04-25T16:50:46Z,Not Applicable,EUR,18.27,0,0,'-5.25',30.52,22.16,0,B0UT7LA6FR,New,1,Carta - XXXX,Closed,Shipped,2018-04-26T21:35:50Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(20GT5CTAYJ9U),"Kit di luci LED RGB SmartLight di BrightHome, per decorare interni ed esterni. Controllabile tramite app smartphone, offre oltre 16 milioni di colori. Facile installazione con adesivo 3M, lunghezza totale 5 metri.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-293-3451970-7568267,2018-04-25T16:50:46Z,Not Applicable,EUR,13.97,0,0,0,11.75,19.04,0,B0EBNDSL3B,New,1,Carta - XXXX,Closed,Shipped,2018-04-26T21:35:50Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(1N9ND5SGKIZF),"Cintura sportiva di Energy Belt, in nylon resistente, colore blu. Lunghezza 110 cm, ideale per attività all'aperto e sportivi. Regolabile per un comfort ottimale.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-730-1181982-5695988,2018-04-22T22:39:22Z,Not Applicable,EUR,36.58,5.34,0,0,59.51,23.95,11.92,B0KGIBEZ23,New,1,Carta - XXXX,Closed,Shipped,2018-04-24T01:05:25Z,premium-rfu-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(UIFDLRX9234X),"Maglione girocollo di Caldo Abbraccio, in morbida lana merino, colore bordeaux. Taglie disponibili: M, L, XL. Un must-have per l'inverno, tiene caldo senza rinunciare allo stile.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-026-2316661-8465040,2018-04-22T20:52:18Z,Not Applicable,EUR,7.53,1.5,0,0,10.48,3.31,1.0,B0D304DM2H,New,1,Carta - XXXX,Closed,Shipped,2018-04-23T12:27:02Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(7A7K93S3OXNF),"Canotta donna di Moda Semplice, in cotone BIO, colore giallo sole. Disponibile nelle taglie S, M, L. Ideale per le giornate estive o come base per outfit a strati.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-666-1144366-9619717,2018-04-09T21:25:27Z,Not Applicable,EUR,8.51,0.86,0,0,9.82,8.88,1.5,B0WNO0WD1Q,New,1,Carta - XXXX,Closed,Shipped,2018-04-10T11:32:52Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(2ZDA9QLHXF1U),"Portafoto digitale PicFrame di SnapTech, con display LCD da 10 pollici. Memoria interna da 8GB, supporta anche schede microSD. Colore nero, perfetto per mostrare i tuoi ricordi.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-841-3454541-1906881,2018-04-02T21:09:27Z,Not Applicable,EUR,10.65,0,0,0,7.28,10.64,0,B0ZKJF1PO9,New,1,Carta - XXXX,Closed,Shipped,2018-04-04T16:27:51Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(PXF2JE1OK30T),"Il fumetto 'Resistenza' di Graphic Novel House presenta storie ispirate a eventi storici. Con una narrazione potente e illustrazioni mozzafiato, questo volume di 96 pagine è perfetto per lettori appassionati di storia e arte.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-752-4064640-4515082,2018-04-02T11:16:50Z,Not Applicable,EUR,2.9,0.44,0,0,6.49,27.54,2.77,B08MGKHWEV,New,3,Carta - XXXX,Closed,Shipped,2018-04-03T19:37:10Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(1BMFXOMS9JBT),"Borsa 'Pappa e Gioco' di HappyMom, progettata per mamme e papà in movimento. Include compartimenti per biberon e pannolini. Comoda e resistente, perfetta per le passeggiate con il vostro bambino.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-336-3542263-0927668,2018-04-02T11:16:50Z,Not Applicable,EUR,13.82,0,0,0,0,Not Available,Not Available,B0ZZ021ANL,New,0,Carta - XXXX,Closed,Not Available,Not Available,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Not Available,"Sperimenta le avventure di 'Il Viaggio dei Sogni' di Fantasia Edizioni, un romanzo onirico di 400 pagine. Con una narrazione immaginativa, è un must-read per chi ama esplorare mondi mai visti prima.",Not Available,Not Available,Not Available,Not Available
